year,subfield_id,subfield_name,id,name,us_works_count,fetch_date
2016,1312,Molecular Biology,T10211,Computational Drug Discovery Methods,1240,2025-11-20 11:02:29
2016,1312,Molecular Biology,T11048,Bacteriophages and microbial interactions,1226,2025-11-20 11:02:29
2016,1312,Molecular Biology,T11162,Enzyme Structure and Function,1116,2025-11-20 11:02:29
2016,1312,Molecular Biology,T10911,Chemical Synthesis and Analysis,1103,2025-11-20 11:02:29
2016,1312,Molecular Biology,T11786,Geomagnetism and Paleomagnetism Studies,1097,2025-11-20 11:02:29
2016,1312,Molecular Biology,T10836,Metabolomics and Mass Spectrometry Studies,921,2025-11-20 11:02:29
2016,1312,Molecular Biology,T10932,Microbial Metabolic Engineering and Bioproduction,914,2025-11-20 11:02:29
2016,1312,Molecular Biology,T10683,Mass Spectrometry Techniques and Applications,820,2025-11-20 11:02:29
2016,1312,Molecular Biology,T10725,RNA Interference and Gene Delivery,760,2025-11-20 11:02:29
2016,1312,Molecular Biology,T10407,Lipid Membrane Structure and Behavior,745,2025-11-20 11:02:29
2016,1312,Molecular Biology,T11879,Protist diversity and phylogeny,728,2025-11-20 11:02:29
2016,1312,Molecular Biology,T10521,RNA and protein synthesis mechanisms,718,2025-11-20 11:02:29
2016,1312,Molecular Biology,T11710,Biomedical Text Mining and Ontologies,718,2025-11-20 11:02:29
2016,1312,Molecular Biology,T10519,Advanced Proteomics Techniques and Applications,702,2025-11-20 11:02:29
2016,1312,Molecular Biology,T10171,Biofuel production and bioconversion,687,2025-11-20 11:02:29
2016,1312,Molecular Biology,T10303,Photosynthetic Processes and Mechanisms,646,2025-11-20 11:02:29
2016,3107,"Atomic and Molecular Physics, and Optics",T10002,Advanced Chemical Physics Studies,1990,2025-11-20 11:02:29
2016,3107,"Atomic and Molecular Physics, and Optics",T11177,Spectroscopy and Quantum Chemical Studies,1931,2025-11-20 11:02:29
2016,3107,"Atomic and Molecular Physics, and Optics",T10923,Force Microscopy Techniques and Applications,1654,2025-11-20 11:02:29
2016,3107,"Atomic and Molecular Physics, and Optics",T10988,Advanced Fiber Laser Technologies,1653,2025-11-20 11:02:29
2016,3107,"Atomic and Molecular Physics, and Optics",T10382,Quantum and electron transport phenomena,1574,2025-11-20 11:02:29
2016,3107,"Atomic and Molecular Physics, and Optics",T10299,Photonic and Optical Devices,1564,2025-11-20 11:02:29
2016,3107,"Atomic and Molecular Physics, and Optics",T11993,Atomic and Subatomic Physics Research,1485,2025-11-20 11:02:29
2016,3107,"Atomic and Molecular Physics, and Optics",T11449,Mechanical and Optical Resonators,1446,2025-11-20 11:02:29
2016,3107,"Atomic and Molecular Physics, and Optics",T10657,Topological Materials and Phenomena,1190,2025-11-20 11:02:29
2016,3107,"Atomic and Molecular Physics, and Optics",T10425,Cold Atom Physics and Bose-Einstein Condensates,1158,2025-11-20 11:02:29
2016,3107,"Atomic and Molecular Physics, and Optics",T10666,Photonic Crystals and Applications,1119,2025-11-20 11:02:29
2016,3107,"Atomic and Molecular Physics, and Optics",T10022,Semiconductor Quantum Structures and Devices,1053,2025-11-20 11:02:29
2016,3107,"Atomic and Molecular Physics, and Optics",T10020,Quantum Information and Cryptography,1045,2025-11-20 11:02:29
2016,3107,"Atomic and Molecular Physics, and Optics",T10049,Magnetic properties of thin films,1019,2025-11-20 11:02:29
2016,3107,"Atomic and Molecular Physics, and Optics",T10566,Laser-Matter Interactions and Applications,950,2025-11-20 11:02:29
2016,3107,"Atomic and Molecular Physics, and Optics",T10622,Quantum Mechanics and Applications,921,2025-11-20 11:02:29
2016,3107,"Atomic and Molecular Physics, and Optics",T11484,Adaptive optics and wavefront sensing,889,2025-11-20 11:02:29
2016,3107,"Atomic and Molecular Physics, and Optics",T11965,"Quantum, superfluid, helium dynamics",873,2025-11-20 11:02:29
2016,3107,"Atomic and Molecular Physics, and Optics",T10037,Physics of Superconductivity and Magnetism,852,2025-11-20 11:02:29
2016,3107,"Atomic and Molecular Physics, and Optics",T10523,Atomic and Molecular Physics,786,2025-11-20 11:02:29
2016,2306,Global and Planetary Change,T10029,Climate variability and models,3599,2025-11-20 11:02:29
2016,2306,Global and Planetary Change,T11588,Atmospheric and Environmental Gas Dynamics,3122,2025-11-20 11:02:29
2016,2306,Global and Planetary Change,T10466,Meteorological Phenomena and Simulations,2056,2025-11-20 11:02:29
2016,2306,Global and Planetary Change,T10230,Marine and fisheries research,1987,2025-11-20 11:02:29
2016,2306,Global and Planetary Change,T10266,Plant Water Relations and Carbon Dynamics,1974,2025-11-20 11:02:29
2016,2306,Global and Planetary Change,T10555,Fire effects on ecosystems,1842,2025-11-20 11:02:29
2016,2306,Global and Planetary Change,T10075,Atmospheric chemistry and aerosols,1786,2025-11-20 11:02:29
2016,2306,Global and Planetary Change,T10347,Atmospheric aerosols and clouds,1628,2025-11-20 11:02:29
2016,2306,Global and Planetary Change,T10226,Land Use and Ecosystem Services,1387,2025-11-20 11:02:29
2016,2306,Global and Planetary Change,T10332,Amphibian and Reptile Biology,1344,2025-11-20 11:02:29
2016,2306,Global and Planetary Change,T10930,Flood Risk Assessment and Management,1308,2025-11-20 11:02:29
2016,2306,Global and Planetary Change,T11320,Atmospheric Ozone and Climate,1281,2025-11-20 11:02:29
2016,2306,Global and Planetary Change,T10330,Hydrology and Watershed Management Studies,943,2025-11-20 11:02:29
2016,2306,Global and Planetary Change,T10005,Ecology and Vegetation Dynamics Studies,938,2025-11-20 11:02:29
2016,2306,Global and Planetary Change,T10319,"Conservation, Biodiversity, and Resource Management",896,2025-11-20 11:02:29
2016,2306,Global and Planetary Change,T11483,Tropical and Extratropical Cyclones Research,888,2025-11-20 11:02:29
2016,2306,Global and Planetary Change,T11088,Marine Bivalve and Aquaculture Studies,868,2025-11-20 11:02:29
2016,2306,Global and Planetary Change,T11753,Forest Management and Policy,819,2025-11-20 11:02:29
2016,2306,Global and Planetary Change,T10255,Oceanographic and Atmospheric Processes,800,2025-11-20 11:02:29
2016,2306,Global and Planetary Change,T10341,Coral and Marine Ecosystems Studies,777,2025-11-20 11:02:29
2016,2210,Mechanical Engineering,T10635,Hydraulic Fracturing and Reservoir Analysis,2213,2025-11-20 11:02:29
2016,2210,Mechanical Engineering,T10892,Drilling and Well Engineering,982,2025-11-20 11:02:29
2016,2210,Mechanical Engineering,T12784,Modular Robots and Swarm Intelligence,955,2025-11-20 11:02:29
2016,2210,Mechanical Engineering,T10717,Aluminum Alloys Composites Properties,854,2025-11-20 11:02:29
2016,2210,Mechanical Engineering,T11737,Advanced Materials and Mechanics,840,2025-11-20 11:02:29
2016,2210,Mechanical Engineering,T10672,Design Education and Practice,793,2025-11-20 11:02:29
2016,2210,Mechanical Engineering,T10998,Heat Transfer and Optimization,780,2025-11-20 11:02:29
2016,2210,Mechanical Engineering,T12169,Non-Destructive Testing Techniques,765,2025-11-20 11:02:29
2016,2210,Mechanical Engineering,T11091,Extraction and Separation Processes,746,2025-11-20 11:02:29
2016,2210,Mechanical Engineering,T11801,Reservoir Engineering and Simulation Methods,627,2025-11-20 11:02:29
2016,2210,Mechanical Engineering,T11351,Catalysis and Hydrodesulfurization Studies,604,2025-11-20 11:02:29
2016,2210,Mechanical Engineering,T12099,Advanced materials and composites,597,2025-11-20 11:02:29
2016,2210,Mechanical Engineering,T10705,Additive Manufacturing Materials and Processes,575,2025-11-20 11:02:29
2016,2210,Mechanical Engineering,T10204,Microstructure and mechanical properties,555,2025-11-20 11:02:29
2016,2210,Mechanical Engineering,T10783,Additive Manufacturing and 3D Printing Technologies,553,2025-11-20 11:02:29
2016,2210,Mechanical Engineering,T10386,Microstructure and Mechanical Properties of Steels,545,2025-11-20 11:02:29
2016,2210,Mechanical Engineering,T11372,Hydraulic and Pneumatic Systems,534,2025-11-20 11:02:29
2016,2210,Mechanical Engineering,T11945,Heat Transfer Mechanisms,530,2025-11-20 11:02:29
2016,2210,Mechanical Engineering,T10338,Advanced Sensor and Energy Harvesting Materials,527,2025-11-20 11:02:29
2016,2210,Mechanical Engineering,T10850,Heat Transfer and Boiling Studies,525,2025-11-20 11:02:29
2016,1705,Computer Networks and Communications,T11181,Advanced Data Storage Technologies,2153,2025-11-20 11:02:29
2016,1705,Computer Networks and Communications,T10054,Parallel Computing and Optimization Techniques,1990,2025-11-20 11:02:29
2016,1705,Computer Networks and Communications,T10101,Cloud Computing and Resource Management,1881,2025-11-20 11:02:29
2016,1705,Computer Networks and Communications,T10715,Distributed and Parallel Computing Systems,1751,2025-11-20 11:02:29
2016,1705,Computer Networks and Communications,T10400,Network Security and Intrusion Detection,1634,2025-11-20 11:02:29
2016,1705,Computer Networks and Communications,T11478,Caching and Content Delivery,1565,2025-11-20 11:02:29
2016,1705,Computer Networks and Communications,T10796,Cooperative Communication and Network Coding,1533,2025-11-20 11:02:29
2016,1705,Computer Networks and Communications,T10772,Distributed systems and fault tolerance,1306,2025-11-20 11:02:29
2016,1705,Computer Networks and Communications,T10148,Advanced MIMO Systems Optimization,1096,2025-11-20 11:02:29
2016,1705,Computer Networks and Communications,T10273,IoT and Edge/Fog Computing,1045,2025-11-20 11:02:29
2016,1705,Computer Networks and Communications,T10317,Advanced Database Systems and Queries,1003,2025-11-20 11:02:29
2016,1705,Computer Networks and Communications,T10829,Interconnection Networks and Systems,976,2025-11-20 11:02:29
2016,1705,Computer Networks and Communications,T12127,Software System Performance and Reliability,955,2025-11-20 11:02:29
2016,1705,Computer Networks and Communications,T10714,Software-Defined Networks and 5G,885,2025-11-20 11:02:29
2016,1705,Computer Networks and Communications,T11896,Opportunistic and Delay-Tolerant Networks,862,2025-11-20 11:02:29
2016,1705,Computer Networks and Communications,T10080,Energy Efficient Wireless Sensor Networks,821,2025-11-20 11:02:29
2016,1705,Computer Networks and Communications,T12288,Optimization and Search Problems,821,2025-11-20 11:02:29
2016,1705,Computer Networks and Communications,T10249,Distributed Control Multi-Agent Systems,813,2025-11-20 11:02:29
2016,1705,Computer Networks and Communications,T10246,Mobile Ad Hoc Networks,700,2025-11-20 11:02:29
2016,1705,Computer Networks and Communications,T11241,Advanced Malware Detection Techniques,675,2025-11-20 11:02:29
2017,2208,Electrical and Electronic Engineering,T10299,Photonic and Optical Devices,2915,2025-11-20 11:02:29
2017,2208,Electrical and Electronic Engineering,T10018,Advancements in Battery Materials,2876,2025-11-20 11:02:29
2017,2208,Electrical and Electronic Engineering,T10472,Semiconductor materials and devices,2644,2025-11-20 11:02:29
2017,2208,Electrical and Electronic Engineering,T10502,Advanced Memory and Neural Computing,2242,2025-11-20 11:02:29
2017,2208,Electrical and Electronic Engineering,T10281,Advanced Battery Materials and Technologies,2076,2025-11-20 11:02:29
2017,2208,Electrical and Electronic Engineering,T10663,Advanced Battery Technologies Research,1985,2025-11-20 11:02:29
2017,2208,Electrical and Electronic Engineering,T10148,Advanced MIMO Systems Optimization,1897,2025-11-20 11:02:29
2017,2208,Electrical and Electronic Engineering,T10603,Smart Grid Energy Management,1797,2025-11-20 11:02:29
2017,2208,Electrical and Electronic Engineering,T10247,Perovskite Materials and Applications,1785,2025-11-20 11:02:29
2017,2208,Electrical and Electronic Engineering,T11392,Energy Harvesting in Wireless Networks,1769,2025-11-20 11:02:29
2017,2208,Electrical and Electronic Engineering,T10409,Fuel Cells and Related Materials,1767,2025-11-20 11:02:29
2017,2208,Electrical and Electronic Engineering,T10223,Microgrid Control and Optimization,1571,2025-11-20 11:02:29
2017,2208,Electrical and Electronic Engineering,T10590,Chalcogenide Semiconductor Thin Films,1493,2025-11-20 11:02:29
2017,2208,Electrical and Electronic Engineering,T10660,Conducting polymers and applications,1403,2025-11-20 11:02:29
2017,2208,Electrical and Electronic Engineering,T11690,Advanced battery technologies research,1378,2025-11-20 11:02:29
2017,2208,Electrical and Electronic Engineering,T10030,Electrocatalysts for Energy Conversion,1373,2025-11-20 11:02:29
2017,2208,Electrical and Electronic Engineering,T14117,Integrated Circuits and Semiconductor Failure Analysis,1360,2025-11-20 11:02:29
2017,2208,Electrical and Electronic Engineering,T10913,Molecular Junctions and Nanostructures,1298,2025-11-20 11:02:29
2017,2208,Electrical and Electronic Engineering,T10558,Advancements in Semiconductor Devices and Circuit Design,1211,2025-11-20 11:02:29
2017,2208,Electrical and Electronic Engineering,T10321,Quantum Dots Synthesis And Properties,1188,2025-11-20 11:02:29
2017,2204,Biomedical Engineering,T10675,Mechanical Circulatory Support Devices,2651,2025-11-20 11:02:29
2017,2204,Biomedical Engineering,T10338,Advanced Sensor and Energy Harvesting Materials,2426,2025-11-20 11:02:29
2017,2204,Biomedical Engineering,T11190,3D Printing in Biomedical Research,2208,2025-11-20 11:02:29
2017,2204,Biomedical Engineering,T10784,Muscle activation and electromyography studies,1917,2025-11-20 11:02:29
2017,2204,Biomedical Engineering,T12015,Photoacoustic and Ultrasonic Imaging,1804,2025-11-20 11:02:29
2017,2204,Biomedical Engineering,T10782,Nanoplatforms for cancer theranostics,1649,2025-11-20 11:02:29
2017,2204,Biomedical Engineering,T10171,Biofuel production and bioconversion,1501,2025-11-20 11:02:29
2017,2204,Biomedical Engineering,T11255,Microfluidic and Bio-sensing Technologies,1496,2025-11-20 11:02:29
2017,2204,Biomedical Engineering,T12386,Advanced X-ray and CT Imaging,1481,2025-11-20 11:02:29
2017,2204,Biomedical Engineering,T11667,Advanced Chemical Sensor Technologies,1355,2025-11-20 11:02:29
2017,2204,Biomedical Engineering,T10295,Plasmonic and Surface Plasmon Research,1312,2025-11-20 11:02:29
2017,2204,Biomedical Engineering,T11018,Lower Extremity Biomechanics and Pathologies,1298,2025-11-20 11:02:29
2017,2204,Biomedical Engineering,T10059,Bone Tissue Engineering Materials,1243,2025-11-20 11:02:29
2017,2204,Biomedical Engineering,T10412,Microfluidic and Capillary Electrophoresis Applications,1144,2025-11-20 11:02:29
2017,2204,Biomedical Engineering,T12598,Cardiac Structural Anomalies and Repair,1139,2025-11-20 11:02:29
2017,2204,Biomedical Engineering,T11393,Biosensors and Analytical Detection,1114,2025-11-20 11:02:29
2017,2204,Biomedical Engineering,T13280,Biomedical and Engineering Education,1113,2025-11-20 11:02:29
2017,2204,Biomedical Engineering,T11407,Innovative Microfluidic and Catalytic Techniques Innovation,1054,2025-11-20 11:02:29
2017,2204,Biomedical Engineering,T10958,Ultrasound and Hyperthermia Applications,1042,2025-11-20 11:02:29
2017,2204,Biomedical Engineering,T11569,Optical Coherence Tomography Applications,1042,2025-11-20 11:02:29
2017,2505,Materials Chemistry,T10083,Graphene research and applications,2648,2025-11-20 11:02:29
2017,2505,Materials Chemistry,T10192,Catalytic Processes in Materials Science,2070,2025-11-20 11:02:29
2017,2505,Materials Chemistry,T10321,Quantum Dots Synthesis And Properties,1838,2025-11-20 11:02:29
2017,2505,Materials Chemistry,T10275,2D Materials and Applications,1665,2025-11-20 11:02:29
2017,2505,Materials Chemistry,T11242,Nuclear Materials and Properties,1507,2025-11-20 11:02:29
2017,2505,Materials Chemistry,T11162,Enzyme Structure and Function,1397,2025-11-20 11:02:29
2017,2505,Materials Chemistry,T12588,Electronic and Structural Properties of Oxides,1382,2025-11-20 11:02:29
2017,2505,Materials Chemistry,T10247,Perovskite Materials and Applications,1183,2025-11-20 11:02:29
2017,2505,Materials Chemistry,T10590,Chalcogenide Semiconductor Thin Films,1157,2025-11-20 11:02:29
2017,2505,Materials Chemistry,T10478,Diamond and Carbon-based Materials Research,1018,2025-11-20 11:02:29
2017,2505,Materials Chemistry,T10090,ZnO doping and properties,999,2025-11-20 11:02:29
2017,2505,Materials Chemistry,T12046,MXene and MAX Phase Materials,993,2025-11-20 11:02:29
2017,2505,Materials Chemistry,T10078,Advanced Photocatalysis Techniques,982,2025-11-20 11:02:29
2017,2505,Materials Chemistry,T11948,Machine Learning in Materials Science,952,2025-11-20 11:02:29
2017,2505,Materials Chemistry,T10592,Fusion materials and technologies,944,2025-11-20 11:02:29
2017,2505,Materials Chemistry,T10074,Carbon Nanotubes in Composites,940,2025-11-20 11:02:29
2017,2505,Materials Chemistry,T11240,Luminescence and Fluorescent Materials,890,2025-11-20 11:02:29
2017,2505,Materials Chemistry,T10107,Ferroelectric and Piezoelectric Materials,887,2025-11-20 11:02:29
2017,2505,Materials Chemistry,T10474,Material Dynamics and Properties,866,2025-11-20 11:02:29
2017,2505,Materials Chemistry,T10204,Microstructure and mechanical properties,836,2025-11-20 11:02:29
2017,1702,Artificial Intelligence,T10028,Topic Modeling,2062,2025-11-20 11:02:29
2017,1702,Artificial Intelligence,T10181,Natural Language Processing Techniques,1881,2025-11-20 11:02:29
2017,1702,Artificial Intelligence,T11512,Anomaly Detection Techniques and Applications,1277,2025-11-20 11:02:29
2017,1702,Artificial Intelligence,T10320,Neural Networks and Applications,1223,2025-11-20 11:02:29
2017,1702,Artificial Intelligence,T10237,Cryptography and Data Security,1207,2025-11-20 11:02:29
2017,1702,Artificial Intelligence,T12157,Geochemistry and Geologic Mapping,1205,2025-11-20 11:02:29
2017,1702,Artificial Intelligence,T10020,Quantum Information and Cryptography,1198,2025-11-20 11:02:29
2017,1702,Artificial Intelligence,T10764,Privacy-Preserving Technologies in Data,1160,2025-11-20 11:02:29
2017,1702,Artificial Intelligence,T10215,Semantic Web and Ontologies,1132,2025-11-20 11:02:29
2017,1702,Artificial Intelligence,T11424,Security and Verification in Computing,987,2025-11-20 11:02:29
2017,1702,Artificial Intelligence,T11901,Bayesian Methods and Mixture Models,932,2025-11-20 11:02:29
2017,1702,Artificial Intelligence,T11269,Algorithms and Data Compression,931,2025-11-20 11:02:29
2017,1702,Artificial Intelligence,T12072,Machine Learning and Algorithms,923,2025-11-20 11:02:29
2017,1702,Artificial Intelligence,T10862,AI in cancer detection,898,2025-11-20 11:02:29
2017,1702,Artificial Intelligence,T13083,Advanced Text Analysis Techniques,888,2025-11-20 11:02:29
2017,1702,Artificial Intelligence,T11598,Internet Traffic Analysis and Secure E-voting,876,2025-11-20 11:02:29
2017,1702,Artificial Intelligence,T11241,Advanced Malware Detection Techniques,782,2025-11-20 11:02:29
2017,1702,Artificial Intelligence,T10201,Speech Recognition and Synthesis,771,2025-11-20 11:02:29
2017,1702,Artificial Intelligence,T11307,Domain Adaptation and Few-Shot Learning,771,2025-11-20 11:02:29
2017,1702,Artificial Intelligence,T10711,Target Tracking and Data Fusion in Sensor Networks,762,2025-11-20 11:02:29
2017,2303,Ecology,T10199,Wildlife Ecology and Conservation,2968,2025-11-20 11:02:29
2017,2303,Ecology,T11791,Microbial Community Ecology and Physiology,2450,2025-11-20 11:02:29
2017,2303,Ecology,T11048,Bacteriophages and microbial interactions,2108,2025-11-20 11:02:29
2017,2303,Ecology,T10659,Marine animal studies overview,1860,2025-11-20 11:02:29
2017,2303,Ecology,T10341,Coral and Marine Ecosystems Studies,1584,2025-11-20 11:02:29
2017,2303,Ecology,T13388,Rangeland and Wildlife Management,1574,2025-11-20 11:02:29
2017,2303,Ecology,T12073,Isotope Analysis in Ecology,1527,2025-11-20 11:02:29
2017,2303,Ecology,T10302,Fish Ecology and Management Studies,1508,2025-11-20 11:02:29
2017,2303,Ecology,T10089,Avian ecology and behavior,1436,2025-11-20 11:02:29
2017,2303,Ecology,T10895,Species Distribution and Climate Change,1349,2025-11-20 11:02:29
2017,2303,Ecology,T10015,Genomics and Phylogenetic Studies,1284,2025-11-20 11:02:29
2017,2303,Ecology,T10577,Hydrology and Sediment Transport Processes,1251,2025-11-20 11:02:29
2017,2303,Ecology,T10005,Ecology and Vegetation Dynamics Studies,1243,2025-11-20 11:02:29
2017,2303,Ecology,T10230,Marine and fisheries research,1204,2025-11-20 11:02:29
2017,2303,Ecology,T10779,Coastal wetland ecosystem dynamics,1193,2025-11-20 11:02:29
2017,2303,Ecology,T10111,Remote Sensing in Agriculture,1162,2025-11-20 11:02:29
2017,2303,Ecology,T11056,Physiological and biochemical adaptations,906,2025-11-20 11:02:29
2017,2303,Ecology,T11691,Forest Insect Ecology and Management,894,2025-11-20 11:02:29
2017,2303,Ecology,T11913,Animal Ecology and Behavior Studies,878,2025-11-20 11:02:29
2017,2303,Ecology,T10815,Parasite Biology and Host Interactions,855,2025-11-20 11:02:29
2017,1312,Molecular Biology,T10207,Advanced biosensing and bioanalysis techniques,1945,2025-11-20 11:02:29
2017,1312,Molecular Biology,T10015,Genomics and Phylogenetic Studies,1905,2025-11-20 11:02:29
2017,1312,Molecular Biology,T10044,Protein Structure and Dynamics,1492,2025-11-20 11:02:29
2017,1312,Molecular Biology,T11791,Microbial Community Ecology and Physiology,1394,2025-11-20 11:02:29
2017,1312,Molecular Biology,T11048,Bacteriophages and microbial interactions,1248,2025-11-20 11:02:29
2017,1312,Molecular Biology,T10211,Computational Drug Discovery Methods,1206,2025-11-20 11:02:29
2017,1312,Molecular Biology,T11162,Enzyme Structure and Function,1143,2025-11-20 11:02:29
2017,1312,Molecular Biology,T11786,Geomagnetism and Paleomagnetism Studies,1064,2025-11-20 11:02:29
2017,1312,Molecular Biology,T10932,Microbial Metabolic Engineering and Bioproduction,889,2025-11-20 11:02:29
2017,1312,Molecular Biology,T10836,Metabolomics and Mass Spectrometry Studies,887,2025-11-20 11:02:29
2017,1312,Molecular Biology,T10911,Chemical Synthesis and Analysis,886,2025-11-20 11:02:29
2017,1312,Molecular Biology,T11710,Biomedical Text Mining and Ontologies,771,2025-11-20 11:02:29
2017,1312,Molecular Biology,T10683,Mass Spectrometry Techniques and Applications,760,2025-11-20 11:02:29
2017,1312,Molecular Biology,T10725,RNA Interference and Gene Delivery,755,2025-11-20 11:02:29
2017,1312,Molecular Biology,T10407,Lipid Membrane Structure and Behavior,741,2025-11-20 11:02:29
2017,1312,Molecular Biology,T10519,Advanced Proteomics Techniques and Applications,682,2025-11-20 11:02:29
2017,1312,Molecular Biology,T10171,Biofuel production and bioconversion,675,2025-11-20 11:02:29
2017,1312,Molecular Biology,T10521,RNA and protein synthesis mechanisms,672,2025-11-20 11:02:29
2017,1312,Molecular Biology,T12388,Identification and Quantification in Food,641,2025-11-20 11:02:29
2017,1312,Molecular Biology,T11879,Protist diversity and phylogeny,635,2025-11-20 11:02:29
2017,2306,Global and Planetary Change,T10029,Climate variability and models,3842,2025-11-20 11:02:29
2017,2306,Global and Planetary Change,T11588,Atmospheric and Environmental Gas Dynamics,3208,2025-11-20 11:02:29
2017,2306,Global and Planetary Change,T10466,Meteorological Phenomena and Simulations,2223,2025-11-20 11:02:29
2017,2306,Global and Planetary Change,T10230,Marine and fisheries research,2011,2025-11-20 11:02:29
2017,2306,Global and Planetary Change,T10266,Plant Water Relations and Carbon Dynamics,2005,2025-11-20 11:02:29
2017,2306,Global and Planetary Change,T10075,Atmospheric chemistry and aerosols,1839,2025-11-20 11:02:29
2017,2306,Global and Planetary Change,T10555,Fire effects on ecosystems,1818,2025-11-20 11:02:29
2017,2306,Global and Planetary Change,T10347,Atmospheric aerosols and clouds,1661,2025-11-20 11:02:29
2017,2306,Global and Planetary Change,T10226,Land Use and Ecosystem Services,1464,2025-11-20 11:02:29
2017,2306,Global and Planetary Change,T10930,Flood Risk Assessment and Management,1415,2025-11-20 11:02:29
2017,2306,Global and Planetary Change,T10332,Amphibian and Reptile Biology,1376,2025-11-20 11:02:29
2017,2306,Global and Planetary Change,T11320,Atmospheric Ozone and Climate,1306,2025-11-20 11:02:29
2017,2306,Global and Planetary Change,T10330,Hydrology and Watershed Management Studies,1004,2025-11-20 11:02:29
2017,2306,Global and Planetary Change,T11483,Tropical and Extratropical Cyclones Research,919,2025-11-20 11:02:29
2017,2306,Global and Planetary Change,T10319,"Conservation, Biodiversity, and Resource Management",916,2025-11-20 11:02:29
2017,2306,Global and Planetary Change,T11088,Marine Bivalve and Aquaculture Studies,854,2025-11-20 11:02:29
2017,2306,Global and Planetary Change,T10255,Oceanographic and Atmospheric Processes,840,2025-11-20 11:02:29
2017,2306,Global and Planetary Change,T10005,Ecology and Vegetation Dynamics Studies,832,2025-11-20 11:02:29
2017,2306,Global and Planetary Change,T11753,Forest Management and Policy,822,2025-11-20 11:02:29
2017,2306,Global and Planetary Change,T10302,Fish Ecology and Management Studies,764,2025-11-20 11:02:29
2017,2210,Mechanical Engineering,T10635,Hydraulic Fracturing and Reservoir Analysis,2392,2025-11-20 11:02:29
2017,2210,Mechanical Engineering,T10892,Drilling and Well Engineering,1015,2025-11-20 11:02:29
2017,2210,Mechanical Engineering,T11737,Advanced Materials and Mechanics,971,2025-11-20 11:02:29
2017,2210,Mechanical Engineering,T12784,Modular Robots and Swarm Intelligence,962,2025-11-20 11:02:29
2017,2210,Mechanical Engineering,T10717,Aluminum Alloys Composites Properties,816,2025-11-20 11:02:29
2017,2210,Mechanical Engineering,T10998,Heat Transfer and Optimization,808,2025-11-20 11:02:29
2017,2210,Mechanical Engineering,T12169,Non-Destructive Testing Techniques,777,2025-11-20 11:02:29
2017,2210,Mechanical Engineering,T10672,Design Education and Practice,762,2025-11-20 11:02:29
2017,2210,Mechanical Engineering,T11091,Extraction and Separation Processes,745,2025-11-20 11:02:29
2017,2210,Mechanical Engineering,T10705,Additive Manufacturing Materials and Processes,713,2025-11-20 11:02:29
2017,2210,Mechanical Engineering,T11801,Reservoir Engineering and Simulation Methods,705,2025-11-20 11:02:29
2017,2210,Mechanical Engineering,T10783,Additive Manufacturing and 3D Printing Technologies,696,2025-11-20 11:02:29
2017,2210,Mechanical Engineering,T11351,Catalysis and Hydrodesulfurization Studies,633,2025-11-20 11:02:29
2017,2210,Mechanical Engineering,T12099,Advanced materials and composites,612,2025-11-20 11:02:29
2017,2210,Mechanical Engineering,T10850,Heat Transfer and Boiling Studies,584,2025-11-20 11:02:29
2017,2210,Mechanical Engineering,T11230,Innovative Energy Harvesting Technologies,569,2025-11-20 11:02:29
2017,2210,Mechanical Engineering,T10967,Carbon Dioxide Capture Technologies,568,2025-11-20 11:02:29
2017,2210,Mechanical Engineering,T10399,Hydrocarbon exploration and reservoir analysis,548,2025-11-20 11:02:29
2017,2210,Mechanical Engineering,T11945,Heat Transfer Mechanisms,547,2025-11-20 11:02:29
2017,2210,Mechanical Engineering,T11372,Hydraulic and Pneumatic Systems,539,2025-11-20 11:02:29
2017,3107,"Atomic and Molecular Physics, and Optics",T10002,Advanced Chemical Physics Studies,1916,2025-11-20 11:02:29
2017,3107,"Atomic and Molecular Physics, and Optics",T11177,Spectroscopy and Quantum Chemical Studies,1803,2025-11-20 11:02:29
2017,3107,"Atomic and Molecular Physics, and Optics",T10988,Advanced Fiber Laser Technologies,1575,2025-11-20 11:02:29
2017,3107,"Atomic and Molecular Physics, and Optics",T10299,Photonic and Optical Devices,1561,2025-11-20 11:02:29
2017,3107,"Atomic and Molecular Physics, and Optics",T10923,Force Microscopy Techniques and Applications,1559,2025-11-20 11:02:29
2017,3107,"Atomic and Molecular Physics, and Optics",T10382,Quantum and electron transport phenomena,1533,2025-11-20 11:02:29
2017,3107,"Atomic and Molecular Physics, and Optics",T11449,Mechanical and Optical Resonators,1431,2025-11-20 11:02:29
2017,3107,"Atomic and Molecular Physics, and Optics",T11993,Atomic and Subatomic Physics Research,1362,2025-11-20 11:02:29
2017,3107,"Atomic and Molecular Physics, and Optics",T10657,Topological Materials and Phenomena,1159,2025-11-20 11:02:29
2017,3107,"Atomic and Molecular Physics, and Optics",T10425,Cold Atom Physics and Bose-Einstein Condensates,1059,2025-11-20 11:02:29
2017,3107,"Atomic and Molecular Physics, and Optics",T10666,Photonic Crystals and Applications,1009,2025-11-20 11:02:29
2017,3107,"Atomic and Molecular Physics, and Optics",T10049,Magnetic properties of thin films,996,2025-11-20 11:02:29
2017,3107,"Atomic and Molecular Physics, and Optics",T10022,Semiconductor Quantum Structures and Devices,982,2025-11-20 11:02:29
2017,3107,"Atomic and Molecular Physics, and Optics",T10020,Quantum Information and Cryptography,977,2025-11-20 11:02:29
